Nombre;Codigo;Clase
aquacobalamin reductase / NAD(P)H-flavin reductase [EC:1.16.1.3 1.5.1.41];EC:1.16.1.3 1.5.1.41;Oxidoreductases
4-phytase / acid phosphatase [EC:3.1.3.26 3.1.3.2];EC:3.1.3.26 3.1.3.2;Hydrolases
pyridoxine kinase [EC:2.7.1.35];EC:2.7.1.35;Transferases
pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5];EC:1.4.3.5;Oxidoreductases
pyridoxine 4-dehydrogenase [EC:1.1.1.65];EC:1.1.1.65;Oxidoreductases
pyridoxine 5-phosphate synthase [EC:2.6.99.2];EC:2.6.99.2;Transferases
4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262];EC:1.1.1.262;Oxidoreductases
erythronate-4-phosphate dehydrogenase [EC:1.1.1.290];EC:1.1.1.290;Oxidoreductases
D-erythrose 4-phosphate dehydrogenase [EC:1.2.1.72];EC:1.2.1.72;Oxidoreductases
nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-];EC:3.5.1.19 3.5.1.-;Hydrolases
HTH-type transcriptional regulator, transcriptional repressor of NAD biosynthesis genes [EC:2.7.7.1 2.7.1.22];EC:2.7.7.1 2.7.1.22;Transferases
nicotinamide-nucleotide amidase [EC:3.5.1.42];EC:3.5.1.42;Hydrolases
NAD+ diphosphatase [EC:3.6.1.22];EC:3.6.1.22;Hydrolases
nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18];EC:2.7.7.18;Transferases
NAD+ synthase [EC:6.3.1.5];EC:6.3.1.5;Ligases
NAD+ kinase [EC:2.7.1.23];EC:2.7.1.23;Transferases
NAD(P) transhydrogenase [EC:1.6.1.1];EC:1.6.1.1;Oxidoreductases
H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1];EC:1.6.1.2 7.1.1.1;Oxidoreductases
nicotinate phosphoribosyltransferase [EC:6.3.4.21];EC:6.3.4.21;Ligases
nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19];EC:2.4.2.19;Transferases
quinolinate synthase [EC:2.5.1.72];EC:2.5.1.72;Transferases
3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11];EC:2.1.2.11;Transferases
2-dehydropantoate 2-reductase [EC:1.1.1.169];EC:1.1.1.169;Oxidoreductases
type I pantothenate kinase [EC:2.7.1.33];EC:2.7.1.33;Transferases
phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5];EC:4.1.1.36 6.3.2.5;Lyases
pantetheine-phosphate adenylyltransferase [EC:2.7.7.3];EC:2.7.7.3;Transferases
acyl carrier protein phosphodiesterase [EC:3.1.4.14];EC:3.1.4.14;Hydrolases
holo-[acyl-carrier protein] synthase [EC:2.7.8.7];EC:2.7.8.7;Transferases
dephospho-CoA kinase [EC:2.7.1.24];EC:2.7.1.24;Transferases
4'-phosphopantetheinyl transferase [EC:2.7.8.-];EC:2.7.8.-;No informacion
malonyl-CoA O-methyltransferase [EC:2.1.1.197];EC:2.1.1.197;Transferases
pimeloyl-[acyl-carrier protein] methyl ester esterase [EC:3.1.1.85];EC:3.1.1.85;Hydrolases
8-amino-7-oxononanoate synthase [EC:2.3.1.47];EC:2.3.1.47;Transferases
adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62];EC:2.6.1.62;Transferases
dethiobiotin synthetase [EC:6.3.3.3];EC:6.3.3.3;Ligases
biotin synthase [EC:2.8.1.6];EC:2.8.1.6;Transferases
biotin/methionine sulfoxide reductase [EC:1.-.-.-];EC:1.-.-.-;No informacion
BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15];EC:6.3.4.15;Ligases
lipoyl(octanoyl) transferase [EC:2.3.1.181];EC:2.3.1.181;Transferases
lipoyl synthase [EC:2.8.1.8];EC:2.8.1.8;Transferases
lipoate---protein ligase [EC:6.3.1.20];EC:6.3.1.20;Ligases
GTP cyclohydrolase IA [EC:3.5.4.16];EC:3.5.4.16;Hydrolases
6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50];EC:4.2.3.12 4.1.2.50;Lyases
dihydroneopterin triphosphate diphosphatase [EC:3.6.1.67];EC:3.6.1.67;Hydrolases
7,8-dihydroneopterin aldolase/epimerase/oxygenase [EC:4.1.2.25 5.1.99.8 1.13.11.81];EC:4.1.2.25 5.1.99.8 1.13.11.81;Lyases
2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3];EC:2.7.6.3;Transferases
dihydropteroate synthase [EC:2.5.1.15];EC:2.5.1.15;Transferases
dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17];EC:6.3.2.12 6.3.2.17;Ligases
para-aminobenzoate synthetase component I [EC:2.6.1.85];EC:2.6.1.85;Transferases
4-amino-4-deoxychorismate lyase [EC:4.1.3.38];EC:4.1.3.38;Lyases
GTP 3',8-cyclase [EC:4.1.99.22];EC:4.1.99.22;Lyases
7-carboxy-7-deazaguanine synthase [EC:4.3.99.3];EC:4.3.99.3;Lyases
7-cyano-7-deazaguanine synthase [EC:6.3.4.20];EC:6.3.4.20;Ligases
7-cyano-7-deazaguanine reductase [EC:1.7.1.13];EC:1.7.1.13;Oxidoreductases
cyclic pyranopterin monophosphate synthase [EC:4.6.1.17];EC:4.6.1.17;Lyases
molybdopterin synthase catalytic subunit [EC:2.8.1.12];EC:2.8.1.12;Transferases
molybdopterin adenylyltransferase [EC:2.7.7.75];EC:2.7.7.75;Transferases
molybdopterin molybdotransferase [EC:2.10.1.1];EC:2.10.1.1;Transferases
molybdenum cofactor guanylyltransferase [EC:2.7.7.77];EC:2.7.7.77;Transferases
molybdenum cofactor cytidylyltransferase [EC:2.7.7.76];EC:2.7.7.76;Transferases
D-erythro-7,8-dihydroneopterin triphosphate epimerase [EC:5.1.99.7];EC:5.1.99.7;Isomerases
dihydromonapterin reductase / dihydrofolate reductase [EC:1.5.1.50 1.5.1.3];EC:1.5.1.50 1.5.1.3;Oxidoreductases
porphobilinogen synthase [EC:4.2.1.24];EC:4.2.1.24;Lyases
glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8];EC:5.4.3.8;Isomerases
hydroxymethylbilane synthase [EC:2.5.1.61];EC:2.5.1.61;Transferases
uroporphyrinogen-III synthase [EC:4.2.1.75];EC:4.2.1.75;Lyases
uroporphyrinogen decarboxylase [EC:4.1.1.37];EC:4.1.1.37;Lyases
uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4];EC:2.1.1.107 1.3.1.76 4.99.1.4;Transferases
coproporphyrinogen III oxidase [EC:1.3.3.3];EC:1.3.3.3;Oxidoreductases
oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3];EC:1.3.98.3;Oxidoreductases
adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156 2.7.7.62];EC:2.7.1.156 2.7.7.62;Transferases
adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26];EC:2.7.8.26;Transferases
alpha-ribazole phosphatase [EC:3.1.3.73];EC:3.1.3.73;Hydrolases
nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [EC:2.4.2.21];EC:2.4.2.21;Transferases
cob(I)alamin adenosyltransferase [EC:2.5.1.17];EC:2.5.1.17;Transferases
heme o synthase [EC:2.5.1.141];EC:2.5.1.141;Transferases
protoporphyrin/coproporphyrin ferrochelatase [EC:4.99.1.1 4.99.1.9];EC:4.99.1.1 4.99.1.9;Lyases
bacterioferritin [EC:1.16.3.1];EC:1.16.3.1;Oxidoreductases
glutamyl-tRNA reductase [EC:1.2.1.70];EC:1.2.1.70;Oxidoreductases
glutamyl-tRNA synthetase [EC:6.1.1.17];EC:6.1.1.17;Ligases
menaquinone-dependent protoporphyrinogen oxidase [EC:1.3.5.3];EC:1.3.5.3;Oxidoreductases
1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267];EC:1.1.1.267;Oxidoreductases
2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60];EC:2.7.7.60;Transferases
4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148];EC:2.7.1.148;Transferases
2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:4.6.1.12];EC:4.6.1.12;Lyases
(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3];EC:1.17.7.1 1.17.7.3;Oxidoreductases
4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4];EC:1.17.7.4;Oxidoreductases
isopentenyl-diphosphate Delta-isomerase [EC:5.3.3.2];EC:5.3.3.2;Isomerases
farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10];EC:2.5.1.1 2.5.1.10;Transferases
undecaprenyl diphosphate synthase [EC:2.5.1.31];EC:2.5.1.31;Transferases
octaprenyl-diphosphate synthase [EC:2.5.1.90];EC:2.5.1.90;Transferases
MFS transporter, NNP family, nitrate/nitrite transporter;r;No informacion
nitrate reductase / nitrite oxidoreductase, alpha subunit [EC:1.7.5.1 1.7.99.-];EC:1.7.5.1 1.7.99.-;Oxidoreductases
nitrite reductase (cytochrome c-552) [EC:1.7.2.2];EC:1.7.2.2;Oxidoreductases
hydroxylamine reductase [EC:1.7.99.1];EC:1.7.99.1;Oxidoreductases
cyanate lyase [EC:4.2.1.104];EC:4.2.1.104;Lyases
carbonic anhydrase [EC:4.2.1.1];EC:4.2.1.1;Lyases
nitrite reductase (NADH) large subunit [EC:1.7.1.15];EC:1.7.1.15;Oxidoreductases
nitrate reductase (cytochrome), electron transfer subunit;t;No informacion
sulfate/thiosulfate transport system ATP-binding protein [EC:7.3.2.3];EC:7.3.2.3;Translocases
3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7];EC:3.1.3.7;Hydrolases
phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10];EC:1.8.4.8 1.8.4.10;Oxidoreductases
taurine transport system substrate-binding protein;n;No informacion
sulfonate transport system ATP-binding protein [EC:3.6.3.-];EC:3.6.3.-;No informacion
alkanesulfonate monooxygenase [EC:1.14.14.5];EC:1.14.14.5;Oxidoreductases
thiosulfate reductase cytochrome b subunit;t;No informacion
sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2];EC:1.8.1.2;Oxidoreductases
seryl-tRNA synthetase [EC:6.1.1.11];EC:6.1.1.11;Ligases
